Bosque,Year,Planta,X,Y,Periodo,Flores,prob_consp_step
Pinar Puebla,2021,Leontodon_longirostris,8,2,2,1,0.9333062638369485
Pinar Puebla,2021,Leontodon_longirostris,8,3,2,1,0.9333016018041285
Pinar Puebla,2021,Leontodon_longirostris,8,4,2,1,0.9332906516220544
Pinar Puebla,2021,Leontodon_longirostris,8,5,2,1,0.933256399255373
Pinar Puebla,2021,Leontodon_longirostris,8,6,2,1,0.9331475149056307
Pinar Puebla,2021,Leontodon_longirostris,8,7,2,1,0.9327833161099603
Pinar Puebla,2021,Leontodon_longirostris,8,8,2,1,0.9319976178699828
Pinar Puebla,2021,Leontodon_longirostris,8,9,2,1,0.9310208189889067
Pinar Puebla,2021,Leontodon_longirostris,8,10,2,1,0.9305168934780044
Pinar Puebla,2021,Leontodon_longirostris,9,1,2,1,0.933309519551888
Pinar Puebla,2021,Leontodon_longirostris,9,5,2,1,0.9777582657630214
Pinar Puebla,2021,Leontodon_longirostris,9,7,2,1,0.932604095776358
Pinar Puebla,2021,Leontodon_longirostris,9,8,2,1,0.9331274504979846
Pinar Puebla,2021,Leontodon_longirostris,10,3,2,1,0.9333082885905207
Pinar Puebla,2021,Leontodon_longirostris,10,4,2,1,0.933308050953318
Pinar Puebla,2021,Leontodon_longirostris,10,5,2,1,0.933307167119662
Pinar Puebla,2021,Leontodon_longirostris,10,6,2,1,0.9333045903739167
Pinar Puebla,2021,Leontodon_longirostris,10,7,2,1,0.9332994163150315
Pinar Puebla,2021,Leontodon_longirostris,10,8,2,1,0.9166327058783245
Pinar Puebla,2021,Leontodon_longirostris,10,9,2,1,0.9238372751986514
Pinar Puebla,2021,Leontodon_longirostris,10,10,2,1,0.9309715266030522
Pinar Puebla,2021,Leontodon_longirostris,2,4,2,1,0.9255695796728629
Pinar Puebla,2021,Leontodon_longirostris,4,1,2,1,0.933170134826878
Pinar Puebla,2021,Leontodon_longirostris,4,5,2,1,0.9310703962498346
Pinar Puebla,2021,Leontodon_longirostris,4,7,2,1,0.95553604392789
Pinar Puebla,2021,Leontodon_longirostris,5,1,2,1,0.9321762632444212
Pinar Puebla,2021,Leontodon_longirostris,5,4,2,1,0.923807779549293
Pinar Puebla,2021,Leontodon_longirostris,5,7,2,1,0.9237871156182311
Pinar Puebla,2021,Leontodon_longirostris,5,8,2,1,0.9224535936784067
Pinar Puebla,2021,Leontodon_longirostris,6,3,2,1,0.9332786122481646
Pinar Puebla,2021,Leontodon_longirostris,6,4,2,1,0.9330898574627666
Pinar Puebla,2021,Leontodon_longirostris,6,5,2,1,0.9333056621692033
Pinar Puebla,2021,Leontodon_longirostris,7,4,2,1,0.9999804879965175
Pinar Puebla,2021,Leontodon_longirostris,9,9,2,1,0.9249580032220259
Pinar Puebla,2021,Leontodon_longirostris,10,1,2,1,0.933309249001714
Pinar Puebla,2021,Leontodon_longirostris,10,2,2,1,0.933308062479145
Pinar Puebla,2021,Cistus_salviifolius,3,4,2,1,0.9997735067737452
Pinar Puebla,2021,Cistus_salviifolius,2,10,2,2,0.9997657899629441
Pinar Puebla,2021,Cistus_salviifolius,9,4,2,1,0.9998815684657757
Pinar Puebla,2021,Cistus_salviifolius,5,4,2,1,0.9997429673305261
Pinar Puebla,2021,Cistus_crispus,9,7,2,1,0.9982439199604002
Pinar Puebla,2021,Lavandula_stoechas,4,7,2,75,0.49984505381521604
Pinar Puebla,2021,Lavandula_stoechas,4,8,2,105,0.7645509341141526
Pinar Puebla,2021,Lavandula_stoechas,3,10,2,32,0.4092413973122293
Pinar Puebla,2021,Lavandula_stoechas,7,1,2,25,0.4998825643119778
Pinar Puebla,2021,Lavandula_stoechas,7,4,2,180,0.9998450517209437
Pinar Puebla,2021,Lavandula_stoechas,6,6,2,120,0.6761709072522714
Pinar Puebla,2021,Lavandula_stoechas,7,6,2,32,0.32476079057141827
Pinar Puebla,2021,Lavandula_stoechas,7,8,2,18,0.9997237557900701
Pinar Puebla,2021,Lavandula_stoechas,7,8,2,190,0.9997237557900701
Pinar Puebla,2021,Lavandula_stoechas,9,5,2,85,0.7640146096562777
Pinar Puebla,2021,Lavandula_stoechas,9,3,2,64,0.4998459937664655
Pinar Puebla,2021,Lavandula_stoechas,4,9,2,6,0.05915523783850493
Pinar Puebla,2021,Lavandula_stoechas,9,6,2,8,0.14711384245352768
Pinar Puebla,2021,Tuberaria_guttata,1,3,2,1,0.9997110764284871
Pinar Puebla,2021,Tuberaria_guttata,2,5,2,1,0.9951780387357704
Pinar Puebla,2021,Tuberaria_guttata,2,6,2,1,0.9997327310628062
Pinar Puebla,2021,Tuberaria_guttata,2,7,2,1,0.996095961778044
Pinar Puebla,2021,Lavandula_stoechas,7,4,2,45,0.9998450517209437
Pinar Puebla,2021,Lavandula_stoechas,9,3,2,36,0.4998459937664655
Pinar Puebla,2021,Lavandula_stoechas,9,5,2,28,0.7640146096562777
Pinar Puebla,2021,Lavandula_stoechas,7,6,2,6,0.32476079057141827
Pinar Puebla,2021,Lavandula_stoechas,6,6,2,20,0.6761709072522714
Pinar Puebla,2021,Lavandula_stoechas,7,8,2,16,0.9997237557900701
Pinar Puebla,2021,Lavandula_stoechas,7,1,2,15,0.4998825643119778
Pinar Puebla,2021,Lavandula_stoechas,3,10,2,8,0.4092413973122293
Pinar Puebla,2021,Lavandula_stoechas,4,7,2,24,0.49984505381521604
Pinar Puebla,2021,Lavandula_stoechas,4,8,2,36,0.7645509341141526
Pinar Puebla,2021,Cistus_crispus,9,7,2,13,0.9982439199604002
Pinar Puebla,2021,Galactites_tomentosus,4,2,2,1,0.9982439199604002
Pinar Puebla,2021,Tuberaria_guttata,1,4,2,1,0.9996930638185122
Pinar Puebla,2021,Tuberaria_guttata,2,4,2,1,0.999707796346951
Pinar Puebla,2021,Tuberaria_guttata,3,7,2,1,0.9997376467537451
Pinar Puebla,2021,Tolpis_barbata,2,5,2,1,0.9998223515062589
Pinar Puebla,2021,Tolpis_barbata,2,7,2,1,0.9998223517040872
Pinar Puebla,2021,Tolpis_barbata,8,1,2,1,0.9998243919910138
Pinar Puebla,2021,Tolpis_barbata,10,10,2,1,0.9998110367484089
Pinar Puebla,2021,Tolpis_barbata,9,9,2,1,0.9998106151305292
Pinar Puebla,2021,Tolpis_barbata,10,8,2,3,0.9992528033150446
Pinar Puebla,2021,Tolpis_barbata,10,8,2,1,0.9992528033150446
Pinar Puebla,2021,Tolpis_barbata,10,9,2,2,0.999080092225056
Pinar Puebla,2021,Tolpis_barbata,10,9,2,1,0.999080092225056
Pinar Puebla,2021,Tolpis_barbata,10,9,2,4,0.999080092225056
Pinar Puebla,2021,Silene_colorata,9,9,2,1,0.9996968973014579
Pinar Puebla,2021,Silene_colorata,10,8,2,3,0.998843045977851
Pinar Puebla,2021,Silene_colorata,10,8,2,1,0.998843045977851
Pinar Puebla,2021,Silene_colorata,10,9,2,2,0.9987822446189204
Pinar Puebla,2021,Silene_colorata,10,9,2,1,0.9987822446189204
Pinar Puebla,2021,Silene_colorata,10,9,2,4,0.9987822446189204
Pinar Puebla,2021,Aetheorhiza_bulbosa,1,1,2,1,0.9505915570415745
Pinar Puebla,2021,Aetheorhiza_bulbosa,1,2,2,1,0.9503407219544677
Pinar Puebla,2021,Aetheorhiza_bulbosa,1,3,2,1,0.9488594061826455
Pinar Puebla,2021,Aetheorhiza_bulbosa,1,4,2,1,0.9438452686342969
Pinar Puebla,2021,Aetheorhiza_bulbosa,1,5,2,1,0.9491536266853012
Pinar Puebla,2021,Aetheorhiza_bulbosa,1,6,2,1,0.9443907305817654
Pinar Puebla,2021,Aetheorhiza_bulbosa,1,9,2,1,0.9383271722615828
Pinar Puebla,2021,Aetheorhiza_bulbosa,1,10,2,1,0.9382963043525444
Pinar Puebla,2021,Aetheorhiza_bulbosa,2,1,2,1,0.950588870660334
Pinar Puebla,2021,Aetheorhiza_bulbosa,2,2,2,1,0.9505819587940021
Pinar Puebla,2021,Aetheorhiza_bulbosa,2,3,2,1,0.9505505768824977
Pinar Puebla,2021,Aetheorhiza_bulbosa,2,4,2,1,0.9420840506702856
Pinar Puebla,2021,Aetheorhiza_bulbosa,2,5,2,1,0.9155767985526346
Pinar Puebla,2021,Aetheorhiza_bulbosa,2,6,2,1,0.9378403820806722
Pinar Puebla,2021,Aetheorhiza_bulbosa,2,7,2,1,0.9184353571051898
Pinar Puebla,2021,Aetheorhiza_bulbosa,2,8,2,1,0.93832597703986
Pinar Puebla,2021,Aetheorhiza_bulbosa,2,9,2,1,0.9382542180129823
Pinar Puebla,2021,Aetheorhiza_bulbosa,3,2,2,1,0.9505806798120886
Pinar Puebla,2021,Aetheorhiza_bulbosa,3,3,2,1,0.9505398390996563
Pinar Puebla,2021,Aetheorhiza_bulbosa,3,4,2,1,0.9412504953547083
Pinar Puebla,2021,Aetheorhiza_bulbosa,3,5,2,1,0.9476576389018787
Pinar Puebla,2021,Aetheorhiza_bulbosa,3,6,2,1,0.9414176897064357
Pinar Puebla,2021,Aetheorhiza_bulbosa,3,7,2,1,0.9377760086477395
Pinar Puebla,2021,Aetheorhiza_bulbosa,3,8,2,1,0.9382923352699369
Pinar Puebla,2021,Aetheorhiza_bulbosa,3,9,2,1,0.9382476664906978
Pinar Puebla,2021,Aetheorhiza_bulbosa,3,10,2,1,0.9628038796101295
Pinar Puebla,2021,Aetheorhiza_bulbosa,4,2,2,1,0.9033138884626848
Pinar Puebla,2021,Aetheorhiza_bulbosa,4,3,2,1,0.9505372004575436
Pinar Puebla,2021,Aetheorhiza_bulbosa,4,4,2,1,0.9502484425059519
Pinar Puebla,2021,Aetheorhiza_bulbosa,4,5,2,1,0.94811897002402
Pinar Puebla,2021,Aetheorhiza_bulbosa,4,6,2,1,0.9379646116273951
Pinar Puebla,2021,Aetheorhiza_bulbosa,4,7,2,1,0.9752869620924336
Pinar Puebla,2021,Aetheorhiza_bulbosa,4,10,2,1,0.9382503113734986
Pinar Puebla,2021,Aetheorhiza_bulbosa,5,1,2,1,0.9474493451027762
Pinar Puebla,2021,Aetheorhiza_bulbosa,5,2,2,1,0.9504302776190265
Pinar Puebla,2021,Aetheorhiza_bulbosa,5,3,2,1,0.9504987920300845
Pinar Puebla,2021,Aetheorhiza_bulbosa,5,4,2,1,0.9425805716100235
Pinar Puebla,2021,Aetheorhiza_bulbosa,5,5,2,1,0.9491472065019644
Pinar Puebla,2021,Aetheorhiza_bulbosa,5,6,2,1,0.94438772384935
Pinar Puebla,2021,Aetheorhiza_bulbosa,5,8,2,1,0.9385475971917321
Pinar Puebla,2021,Aetheorhiza_bulbosa,5,9,2,1,0.9383230963394602
Pinar Puebla,2021,Aetheorhiza_bulbosa,5,10,2,1,0.9382925863397928
Pinar Puebla,2021,Aetheorhiza_bulbosa,6,1,2,1,0.9504365383229558
Pinar Puebla,2021,Aetheorhiza_bulbosa,6,2,2,1,0.9505954093141332
Pinar Puebla,2021,Aetheorhiza_bulbosa,6,3,2,1,0.9504176472069634
Pinar Puebla,2021,Aetheorhiza_bulbosa,6,4,2,1,0.9504859704260876
Pinar Puebla,2021,Aetheorhiza_bulbosa,6,6,2,1,0.9876326409871654
Pinar Puebla,2021,Aetheorhiza_bulbosa,6,7,2,1,0.9428421810912917
Pinar Puebla,2021,Aetheorhiza_bulbosa,6,8,2,1,0.9397886745537226
Pinar Puebla,2021,Aetheorhiza_bulbosa,6,9,2,1,0.93886509212258
Pinar Puebla,2021,Aetheorhiza_bulbosa,7,1,2,1,0.9752922224729206
Pinar Puebla,2021,Aetheorhiza_bulbosa,7,2,2,1,0.9504304310526425
Pinar Puebla,2021,Aetheorhiza_bulbosa,7,3,2,1,0.9505179349637424
Pinar Puebla,2021,Aetheorhiza_bulbosa,7,5,2,1,0.9504211923664728
Pinar Puebla,2021,Aetheorhiza_bulbosa,7,7,2,1,0.947655395260661
Pinar Puebla,2021,Aetheorhiza_bulbosa,7,8,2,1,0.9999783199995111
Pinar Puebla,2021,Aetheorhiza_bulbosa,7,9,2,1,0.9420922414099855
Pinar Puebla,2021,Aetheorhiza_bulbosa,8,1,2,1,0.9494928171202076
Pinar Puebla,2021,Aetheorhiza_bulbosa,8,2,2,1,0.9505705549085904
Pinar Puebla,2021,Aetheorhiza_bulbosa,8,3,2,1,0.9505746337106336
Pinar Puebla,2021,Aetheorhiza_bulbosa,8,4,2,1,0.9505772232162112
Pinar Puebla,2021,Aetheorhiza_bulbosa,8,5,2,1,0.9505483412705756
Pinar Puebla,2021,Aetheorhiza_bulbosa,8,6,2,1,0.9504208913090622
Pinar Puebla,2021,Aetheorhiza_bulbosa,8,7,2,1,0.9500093416697829
Pinar Puebla,2021,Aetheorhiza_bulbosa,8,8,2,1,0.9491363562200655
Pinar Puebla,2021,Aetheorhiza_bulbosa,8,9,2,1,0.9480579910788003
Pinar Puebla,2021,Aetheorhiza_bulbosa,8,10,2,1,0.9475049337642336
Pinar Puebla,2021,Aetheorhiza_bulbosa,9,1,2,1,0.9505895447021068
Pinar Puebla,2021,Aetheorhiza_bulbosa,9,7,2,1,0.9498005219058521
Pinar Puebla,2021,Aetheorhiza_bulbosa,9,8,2,1,0.9503748405258141
Pinar Puebla,2021,Aetheorhiza_bulbosa,9,10,2,1,0.9505908416487118
Pinar Puebla,2021,Aetheorhiza_bulbosa,10,1,2,1,0.9505903759064148
Pinar Puebla,2021,Aetheorhiza_bulbosa,10,2,2,1,0.9505890271865683
Pinar Puebla,2021,Aetheorhiza_bulbosa,10,3,2,1,0.9505893744118353
Pinar Puebla,2021,Aetheorhiza_bulbosa,10,4,2,1,0.9505892720255367
Pinar Puebla,2021,Aetheorhiza_bulbosa,10,5,2,1,0.9505883738034974
Pinar Puebla,2021,Aetheorhiza_bulbosa,10,6,2,1,0.9505853691520746
Pinar Puebla,2021,Aetheorhiza_bulbosa,10,7,2,1,0.950578528819461
Pinar Puebla,2021,Aetheorhiza_bulbosa,10,8,2,1,0.9257541300080452
Pinar Puebla,2021,Aetheorhiza_bulbosa,10,9,2,1,0.9314337331780989
Pinar Puebla,2021,Aetheorhiza_bulbosa,10,10,2,1,0.94240100114266
Pinar Puebla,2021,Lavandula_stoechas,7,4,3,9,0.994864576460787
Pinar Puebla,2021,Lavandula_stoechas,9,3,3,30,0.9996486589754429
Pinar Puebla,2021,Lavandula_stoechas,9,5,3,8,0.9995132304874053
Pinar Puebla,2021,Lavandula_stoechas,4,8,3,10,0.9996483140297284
Pinar Puebla,2021,Lavandula_stoechas,6,6,3,8,0.9996466384133842
Pinar Puebla,2021,Cistus_crispus,9,7,3,10,0.9982439199604002
Pinar Puebla,2021,Andryala_arenaria,1,6,3,1,0.9998569109760841
Pinar Puebla,2021,Andryala_arenaria,2,7,3,1,0.9998226417032788
Pinar Puebla,2021,Andryala_arenaria,2,8,3,1,0.9998145044832173
Pinar Puebla,2021,Andryala_arenaria,2,9,3,1,0.9998419507293785
Pinar Puebla,2021,Andryala_arenaria,3,7,3,1,0.9998281428303156
Pinar Puebla,2021,Andryala_arenaria,3,8,3,1,0.9998239626143279
Pinar Puebla,2021,Andryala_arenaria,7,2,3,1,0.9998274191764213
Pinar Puebla,2021,Andryala_arenaria,7,3,3,1,0.9998225130248523
Pinar Puebla,2021,Andryala_arenaria,7,4,3,1,0.9991541708174755
Pinar Puebla,2021,Andryala_arenaria,8,2,3,1,0.9998138138355789
Pinar Puebla,2021,Andryala_arenaria,8,3,3,1,0.9998093382560299
Pinar Puebla,2021,Andryala_arenaria,8,4,3,1,0.9998403712324259
Pinar Puebla,2021,Andryala_arenaria,9,2,3,1,0.9998411284725833
Pinar Puebla,2021,Cistus_crispus,9,7,3,6,0.9982439199604002
Pinar Villamanrique Este (Chaparral),2021,Anemone_palmata,4,8,1,1,0.9976312846351476
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,3,9,1,1,0.9197898755885754
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,5,10,1,2,0.9186999752276569
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,10,2,1,2,0.939368739637568
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,3,10,1,460,0.8802270477057598
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,4,6,1,90,0.5202216504637044
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,4,10,1,370,0.7365651607404645
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,6,9,1,140,0.69192545665545
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,8,1,1,80,0.6543635041285163
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,8,5,1,480,0.8683306213980353
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,9,3,1,70,0.6919094015078687
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,9,5,1,630,0.9962962121899244
Pinar Villamanrique Este (Chaparral),2021,Anemone_palmata,5,1,1,1,0.9109968917701664
Pinar Villamanrique Este (Chaparral),2021,Anemone_palmata,5,4,1,1,0.9973640033895729
Pinar Villamanrique Este (Chaparral),2021,Anemone_palmata,6,4,1,1,0.9963739216027769
Pinar Villamanrique Este (Chaparral),2021,Anemone_palmata,6,5,1,1,0.8561352197902153
Pinar Villamanrique Este (Chaparral),2021,Anemone_palmata,6,7,1,1,0.9976256858435039
Pinar Villamanrique Este (Chaparral),2021,Anemone_palmata,7,1,1,1,0.9161695647228999
Pinar Villamanrique Este (Chaparral),2021,Anemone_palmata,7,5,1,1,0.9973399187593623
Pinar Villamanrique Este (Chaparral),2021,Anemone_palmata,8,1,1,1,0.9976336877913224
Pinar Villamanrique Este (Chaparral),2021,Anemone_palmata,8,6,1,1,0.9975547187219757
Pinar Villamanrique Este (Chaparral),2021,Anemone_palmata,9,6,1,1,0.9108779432822155
Pinar Villamanrique Este (Chaparral),2021,Anemone_palmata,9,7,1,1,0.9976019296081754
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,3,9,1,7,0.9197898755885754
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,4,10,1,4,0.9978157148812374
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,5,10,1,9,0.9186999752276569
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,5,10,1,5,0.9186999752276569
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,6,2,1,2,0.9219850676247403
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,6,10,1,7,0.9204648973800499
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,8,3,1,1,0.853622722361985
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,10,2,1,16,0.939368739637568
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,10,6,1,3,0.92089108064571
Pinar Villamanrique Este (Chaparral),2021,Cistus_salviifolius,3,2,1,1,0.9966356419496233
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,3,10,1,6,0.8802270477057598
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,4,6,1,16,0.5202216504637044
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,6,9,1,63,0.69192545665545
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,8,1,1,38,0.6543635041285163
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,9,3,1,24,0.6919094015078687
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,9,4,1,27,0.3895768922047454
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,9,5,1,39,0.9962962121899244
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,10,1,1,17,0.39505710634946606
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,3,9,1,8,0.9197898755885754
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,4,5,1,5,0.9219429157412754
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,4,10,1,2,0.9978157148812374
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,5,1,1,1,0.9118283398226629
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,5,10,1,7,0.9186999752276569
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,7,9,1,12,0.9111801899155838
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,7,10,1,2,0.9217584572756623
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,8,3,1,4,0.853622722361985
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,10,2,1,19,0.939368739637568
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,10,6,1,14,0.92089108064571
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,10,8,1,11,0.9212755047920913
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,10,9,1,32,0.9219691081008966
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,10,10,1,1,0.9204689812652794
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,10,10,1,14,0.9204689812652794
Pinar Villamanrique Este (Chaparral),2021,Cistus_salviifolius,1,3,1,5,0.9983257258589971
Pinar Villamanrique Este (Chaparral),2021,Cistus_salviifolius,1,8,1,1,0.99822658488537
Pinar Villamanrique Este (Chaparral),2021,Cistus_salviifolius,1,9,1,3,0.9982679875087591
Pinar Villamanrique Este (Chaparral),2021,Cistus_salviifolius,2,1,1,3,0.9982844958024853
Pinar Villamanrique Este (Chaparral),2021,Cistus_salviifolius,3,2,1,2,0.9966356419496233
Pinar Villamanrique Este (Chaparral),2021,Cistus_salviifolius,3,8,1,1,0.9983058076165707
Pinar Villamanrique Este (Chaparral),2021,Cistus_salviifolius,4,5,1,2,0.9744194693450682
Pinar Villamanrique Este (Chaparral),2021,Cistus_salviifolius,5,5,1,1,0.9982928273381401
Pinar Villamanrique Este (Chaparral),2021,Cistus_salviifolius,5,8,1,14,0.998302389026695
Pinar Villamanrique Este (Chaparral),2021,Cistus_salviifolius,6,5,1,2,0.9315317421266004
Pinar Villamanrique Este (Chaparral),2021,Cistus_salviifolius,6,6,1,5,0.998306533793158
Pinar Villamanrique Este (Chaparral),2021,Cistus_salviifolius,6,8,1,5,0.9980267888056734
Pinar Villamanrique Este (Chaparral),2021,Cistus_salviifolius,7,8,1,3,0.9982131795838182
Pinar Villamanrique Este (Chaparral),2021,Cistus_salviifolius,7,9,1,10,0.9890603886344348
Pinar Villamanrique Este (Chaparral),2021,Cistus_salviifolius,8,3,1,1,0.9982952584032928
Pinar Villamanrique Este (Chaparral),2021,Cistus_salviifolius,9,6,1,3,0.9978880161044935
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,3,10,1,45,0.8802270477057598
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,4,6,1,32,0.5202216504637044
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,6,9,1,85,0.69192545665545
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,8,1,1,20,0.6543635041285163
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,9,3,1,65,0.6919094015078687
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,9,5,1,80,0.9962962121899244
Pinar Villamanrique Este (Chaparral),2021,Rosmarinus_officinalis,10,1,1,3,0.39505710634946606
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,4,5,2,2,0.9558815670481708
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,5,1,2,2,0.9470901335497868
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,5,2,2,1,0.9971602557575113
Pinar Villamanrique Este (Chaparral),2021,Cistus_ladanifer,6,5,2,1,0.9718664180461254
