Fecha,Bosque,ronda,Planta,X,Y,labelled_flowers,number_fruits,abortos,Year,Day_ISO,Day,Week_ISO,Week,Periodo,Subplot,fruitset,Subplot_Plant_Label,Visits_tot,homo_motif,hete_motif,prob_consp_step,poll_richness,plant_richness,total_number_flowers,unloyal_steps,poll_abundance
2021-03-18,Pinar Aznalcazar,2,Cistus_salviifolius,3,6,4,3,1,2021,77,17,11,3,March,3-6,0.75,3-6 Cistus_salviifolius,1,4,0,0.9999973403412207,1,1,4,NA,1
2021-03-18,Pinar Aznalcazar,2,Cistus_salviifolius,3,9,5,5,0,2021,77,17,11,3,March,3-9,1,3-9 Cistus_salviifolius,9,0,3,0.9999971908711959,1,1,9,NA,7
2021-03-18,Pinar Aznalcazar,2,Cistus_salviifolius,4,4,5,5,0,2021,77,17,11,3,March,4-4,1,4-4 Cistus_salviifolius,16,10,0,0.9999991228638658,4,1,7,NA,5
2021-03-18,Pinar Aznalcazar,2,Cistus_salviifolius,4,9,5,5,0,2021,77,17,11,3,March,4-9,1,4-9 Cistus_salviifolius,2,1,0,0.9999971908408399,1,1,7,NA,1
2021-03-18,Pinar Aznalcazar,2,Cistus_salviifolius,6,4,5,5,0,2021,77,17,11,3,March,6-4,1,6-4 Cistus_salviifolius,20,9,0,0.9999972381700037,4,1,16,NA,4
2021-03-18,Pinar Aznalcazar,2,Cistus_salviifolius,6,7,5,5,0,2021,77,17,11,3,March,6-7,1,6-7 Cistus_salviifolius,1,2,0,0.9999982605865877,1,1,6,NA,1
2021-03-18,Pinar Aznalcazar,2,Cistus_salviifolius,6,10,5,5,0,2021,77,17,11,3,March,6-10,1,6-10 Cistus_salviifolius,1,2,0,0.9999991226216554,1,1,10,NA,1
2021-03-18,Pinar Aznalcazar,2,Cistus_salviifolius,7,2,5,5,0,2021,77,17,11,3,March,7-2,1,7-2 Cistus_salviifolius,3,2,0,0.9999973361580913,1,1,7,NA,1
2021-03-18,Pinar Aznalcazar,2,Cistus_salviifolius,9,3,5,5,0,2021,77,17,11,3,March,9-3,1,9-3 Cistus_salviifolius,12,4,0,0.9999973121107821,3,1,20,NA,4
2021-03-25,Pinar Aznalcazar,3,Cistus_salviifolius,3,6,5,5,0,2021,84,24,12,4,March,3-6,1,3-6 Cistus_salviifolius,19,14,0,0.9999973403412207,2,1,15,NA,2
2021-03-25,Pinar Aznalcazar,3,Cistus_salviifolius,3,8,5,5,0,2021,84,24,12,4,March,3-8,1,3-8 Cistus_salviifolius,12,9,0,0.9999980740162603,3,1,7,NA,3
2021-03-25,Pinar Aznalcazar,3,Cistus_salviifolius,3,9,5,5,0,2021,84,24,12,4,March,3-9,1,3-9 Cistus_salviifolius,36,5,6,0.9999971908711959,2,1,15,NA,9
2021-03-25,Pinar Aznalcazar,3,Cistus_salviifolius,4,9,5,5,0,2021,84,24,12,4,March,4-9,1,4-9 Cistus_salviifolius,16,11,0,0.9999971908408399,3,1,21,NA,3
2021-03-25,Pinar Aznalcazar,3,Cistus_salviifolius,6,1,5,5,0,2021,84,24,12,4,March,6-1,1,6-1 Cistus_salviifolius,3,6,0,0.9999990988477351,2,1,5,NA,2
2021-03-25,Pinar Aznalcazar,3,Cistus_salviifolius,6,3,5,5,0,2021,84,24,12,4,March,6-3,1,6-3 Cistus_salviifolius,7,13,0,0.9999981055905209,2,1,5,NA,2
2021-03-25,Pinar Aznalcazar,3,Cistus_salviifolius,6,4,5,5,0,2021,84,24,12,4,March,6-4,1,6-4 Cistus_salviifolius,83,31,0,0.9999972381700037,3,1,43,NA,4
2021-03-25,Pinar Aznalcazar,3,Cistus_salviifolius,6,7,5,5,0,2021,84,24,12,4,March,6-7,1,6-7 Cistus_salviifolius,7,7,0,0.9999982605865877,2,1,14,NA,2
2021-03-25,Pinar Aznalcazar,3,Cistus_salviifolius,8,3,5,5,0,2021,84,24,12,4,March,8-3,1,8-3 Cistus_salviifolius,14,8,0,0.9999981022695879,NA,1,15,NA,NA
2021-03-25,Pinar Aznalcazar,3,Cistus_salviifolius,8,10,5,5,0,2021,84,24,12,4,March,8-10,1,8-10 Cistus_salviifolius,6,4,0,0.9999982585562555,NA,1,22,NA,NA
2021-04-07,Pinar Aznalcazar,4,Cistus_salviifolius,2,7,5,5,0,2021,97,37,14,6,April,2-7,1,2-7 Cistus_salviifolius,NA,NA,NA,0.999997799179978,NA,1,9,NA,NA
2021-04-07,Pinar Aznalcazar,4,Cistus_salviifolius,3,8,5,5,0,2021,97,37,14,6,April,3-8,1,3-8 Cistus_salviifolius,NA,NA,NA,0.9999976892757628,NA,1,9,NA,NA
2021-04-07,Pinar Aznalcazar,4,Cistus_salviifolius,4,10,5,4,1,2021,97,37,14,6,April,4-10,0.8,4-10 Cistus_salviifolius,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-07,Pinar Aznalcazar,4,Cistus_salviifolius,6,1,5,5,0,2021,97,37,14,6,April,6-1,1,6-1 Cistus_salviifolius,6,10,1,0.9999984655747105,1,1,16,NA,1
2021-04-07,Pinar Aznalcazar,4,Cistus_salviifolius,6,4,5,2,3,2021,97,37,14,6,April,6-4,0.4,6-4 Cistus_salviifolius,NA,NA,NA,0.9999977298528373,NA,1,66,NA,NA
2021-04-07,Pinar Aznalcazar,4,Cistus_salviifolius,6,7,5,3,2,2021,97,37,14,6,April,6-7,0.6,6-7 Cistus_salviifolius,NA,NA,NA,0.9999977510384254,NA,1,6,NA,NA
2021-04-07,Pinar Aznalcazar,4,Cistus_salviifolius,6,10,5,4,1,2021,97,37,14,6,April,6-10,0.8,6-10 Cistus_salviifolius,NA,NA,NA,0.9999978213248842,NA,1,34,NA,NA
2021-04-07,Pinar Aznalcazar,4,Cistus_salviifolius,8,3,5,4,1,2021,97,37,14,6,April,8-3,0.8,8-3 Cistus_salviifolius,32,13,1,0.9999977313185504,2,1,18,NA,2
2021-04-07,Pinar Aznalcazar,4,Cistus_salviifolius,8,10,5,3,2,2021,97,37,14,6,April,8-10,0.6,8-10 Cistus_salviifolius,NA,NA,NA,0.999997819686645,NA,1,6,NA,NA
2021-04-07,Pinar Aznalcazar,4,Cistus_salviifolius,9,3,5,5,0,2021,97,37,14,6,April,9-3,1,9-3 Cistus_salviifolius,52,22,1,0.9999977379380307,1,1,7,NA,1
2021-04-19,Pinar Aznalcazar,5,Cistus_crispus,1,1,2,2,0,2021,109,49,16,7,April,1-1,1,1-1 Cistus_crispus,22,8,0,0.9999899234585236,2,1,6,NA,2
2021-04-19,Pinar Aznalcazar,5,Cistus_crispus,1,1,4,4,0,2021,109,49,16,7,April,1-1,1,1-1 Cistus_crispus,22,8,0,0.9999899234585236,2,1,6,NA,2
2021-04-19,Pinar Aznalcazar,5,Cistus_crispus,1,2,4,4,0,2021,109,49,16,7,April,1-2,1,1-2 Cistus_crispus,6,8,0,0.999995493935569,1,1,4,NA,1
2021-04-19,Pinar Aznalcazar,5,Cistus_crispus,1,9,5,2,3,2021,109,49,16,7,April,1-9,0.4,1-9 Cistus_crispus,12,22,4,0.9999972464153442,2,1,5,1,3
2021-04-19,Pinar Aznalcazar,5,Cistus_crispus,2,6,5,5,0,2021,109,49,16,7,April,2-6,1,2-6 Cistus_crispus,14,20,0,0.9999972989809978,2,1,5,NA,3
2021-04-19,Pinar Aznalcazar,5,Cistus_crispus,4,7,6,3,3,2021,109,49,16,7,April,4-7,0.5,4-7 Cistus_crispus,180,80,12,0.9999972990082808,5,1,3,1,13
2021-04-19,Pinar Aznalcazar,5,Cistus_crispus,5,7,3,3,0,2021,109,49,16,7,April,5-7,1,5-7 Cistus_crispus,106,82,10,0.9999858108263214,6,1,3,NA,13
2021-04-19,Pinar Aznalcazar,5,Cistus_crispus,6,2,2,2,0,2021,109,49,16,7,April,6-2,1,6-2 Cistus_crispus,2,14,0,0.9999941684774997,1,1,2,NA,1
2021-04-19,Pinar Aznalcazar,5,Cistus_crispus,6,7,4,4,0,2021,109,49,16,7,April,6-7,1,6-7 Cistus_crispus,20,36,6,0.9999962545758775,4,2,5,NA,5
2021-04-19,Pinar Aznalcazar,5,Cistus_crispus,7,3,1,1,0,2021,109,49,16,7,April,7-3,1,7-3 Cistus_crispus,2,14,0,0.9999972999810277,1,1,1,NA,1
2021-04-19,Pinar Aznalcazar,5,Cistus_crispus,7,6,1,1,0,2021,109,49,16,7,April,7-6,1,7-6 Cistus_crispus,12,40,10,NA,3,NA,NA,NA,4
2021-04-19,Pinar Aznalcazar,5,Cistus_crispus,7,7,1,0,1,2021,109,49,16,7,April,7-7,0,7-7 Cistus_crispus,6,14,10,NA,1,NA,NA,NA,2
2021-04-19,Pinar Aznalcazar,5,Cistus_crispus,8,6,2,1,1,2021,109,49,16,7,April,8-6,0.5,8-6 Cistus_crispus,12,24,4,NA,2,NA,NA,NA,4
2021-04-19,Pinar Aznalcazar,5,Cistus_crispus,8,7,3,3,0,2021,109,49,16,7,April,8-7,1,8-7 Cistus_crispus,32,52,10,0.9999973023722962,3,1,18,NA,5
2021-04-19,Pinar Aznalcazar,5,Cistus_crispus,8,8,6,4,2,2021,109,49,16,7,April,8-8,0.6666666666666666,8-8 Cistus_crispus,14,10,0,NA,2,NA,NA,NA,2
2021-04-19,Pinar Aznalcazar,5,Cistus_crispus,9,2,1,1,0,2021,109,49,16,7,April,9-2,1,9-2 Cistus_crispus,NA,NA,NA,0.999997300293886,NA,1,1,NA,NA
2021-04-19,Pinar Aznalcazar,5,Cistus_crispus,9,6,2,2,0,2021,109,49,16,7,April,9-6,1,9-6 Cistus_crispus,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-19,Pinar Aznalcazar,5,Cistus_salviifolius,1,7,5,1,4,2021,109,49,16,7,April,1-7,0.2,1-7 Cistus_salviifolius,2,0,12,0.9999880939606003,1,1,5,1,1
2021-04-19,Pinar Aznalcazar,5,Cistus_salviifolius,1,10,1,0,1,2021,109,49,16,7,April,1-10,0,1-10 Cistus_salviifolius,NA,NA,NA,0.9999972765607098,NA,2,21,NA,3
2021-04-19,Pinar Aznalcazar,5,Cistus_salviifolius,2,7,2,2,0,2021,109,49,16,7,April,2-7,1,2-7 Cistus_salviifolius,NA,NA,NA,0.999997799179978,NA,1,2,NA,NA
2021-04-19,Pinar Aznalcazar,5,Cistus_salviifolius,3,6,1,1,0,2021,109,49,16,7,April,3-6,1,3-6 Cistus_salviifolius,NA,NA,NA,0.9999947209805231,NA,1,1,NA,NA
2021-04-19,Pinar Aznalcazar,5,Cistus_salviifolius,3,7,1,1,0,2021,109,49,16,7,April,3-7,1,3-7 Cistus_salviifolius,NA,NA,NA,0.9999782902365184,NA,1,1,NA,NA
2021-04-19,Pinar Aznalcazar,5,Cistus_salviifolius,3,8,1,1,0,2021,109,49,16,7,April,3-8,1,3-8 Cistus_salviifolius,NA,NA,NA,0.9999976892757628,NA,1,1,NA,NA
2021-04-19,Pinar Aznalcazar,5,Cistus_salviifolius,3,9,2,2,0,2021,109,49,16,7,April,3-9,1,3-9 Cistus_salviifolius,NA,NA,NA,0.9999976460079955,NA,1,2,NA,1
2021-04-19,Pinar Aznalcazar,5,Cistus_salviifolius,4,9,1,1,0,2021,109,49,16,7,April,4-9,1,4-9 Cistus_salviifolius,NA,NA,NA,0.9999977116401627,NA,1,1,NA,NA
2021-04-19,Pinar Aznalcazar,5,Cistus_salviifolius,6,3,1,1,0,2021,109,49,16,7,April,6-3,1,6-3 Cistus_salviifolius,NA,NA,NA,0.9999977358927056,NA,1,1,NA,NA
2021-04-19,Pinar Aznalcazar,5,Cistus_salviifolius,6,4,4,0,4,2021,109,49,16,7,April,6-4,0,6-4 Cistus_salviifolius,NA,NA,NA,0.9999977298528373,NA,1,4,NA,NA
2021-04-19,Pinar Aznalcazar,5,Cistus_salviifolius,6,7,1,0,1,2021,109,49,16,7,April,6-7,0,6-7 Cistus_salviifolius,NA,NA,NA,0.9999977510384254,NA,2,5,NA,5
2021-04-19,Pinar Aznalcazar,5,Cistus_salviifolius,6,10,1,1,0,2021,109,49,16,7,April,6-10,1,6-10 Cistus_salviifolius,NA,NA,NA,0.9999978213248842,NA,1,1,NA,NA
2021-04-19,Pinar Aznalcazar,5,Cistus_salviifolius,8,3,1,1,0,2021,109,49,16,7,April,8-3,1,8-3 Cistus_salviifolius,NA,NA,NA,0.9999977313185504,NA,1,1,NA,NA
2021-04-19,Pinar Aznalcazar,5,Cistus_salviifolius,8,10,1,0,1,2021,109,49,16,7,April,8-10,0,8-10 Cistus_salviifolius,NA,NA,NA,0.999997819686645,NA,1,1,NA,NA
2021-04-19,Pinar Aznalcazar,5,Cistus_salviifolius,9,3,2,1,1,2021,109,49,16,7,April,9-3,0.5,9-3 Cistus_salviifolius,NA,NA,NA,0.9999977379380307,NA,1,2,NA,NA
2021-04-19,Pinar Aznalcazar,5,Cistus_salviifolius,10,10,6,6,0,2021,109,49,16,7,April,10-10,1,10-10 Cistus_salviifolius,NA,NA,NA,0.9999978232584296,NA,1,6,NA,NA
2021-04-19,Pinar Aznalcazar,5,Halimium_halimifolium,10,8,3,2,1,2021,109,49,16,7,April,10-8,0.6666666666666666,10-8 Halimium_halimifolium,NA,NA,NA,0.9999736357737915,NA,1,9,NA,NA
2021-04-19,Pinar Aznalcazar,5,Halimium_halimifolium,10,8,6,1,5,2021,109,49,16,7,April,10-8,0.16666666666666666,10-8 Halimium_halimifolium,NA,NA,NA,0.9999736357737915,NA,1,9,NA,NA
2021-04-28,Pinar Aznalcazar,6,Cistus_crispus,1,1,2,1,1,2021,118,58,17,9,April,1-1,0.5,1-1 Cistus_crispus,NA,NA,NA,0.9999899234585236,NA,2,17,NA,1
2021-04-28,Pinar Aznalcazar,6,Cistus_crispus,1,1,5,3,2,2021,118,58,17,9,April,1-1,0.6,1-1 Cistus_crispus,NA,NA,NA,0.9999899234585236,NA,2,17,NA,1
2021-04-28,Pinar Aznalcazar,6,Cistus_crispus,1,2,5,5,0,2021,118,58,17,9,April,1-2,1,1-2 Cistus_crispus,NA,NA,NA,0.999995493935569,NA,2,8,NA,NA
2021-04-28,Pinar Aznalcazar,6,Cistus_crispus,1,8,5,5,0,2021,118,58,17,9,April,1-8,1,1-8 Cistus_crispus,NA,NA,NA,0.9999985381995582,NA,1,2,NA,NA
2021-04-28,Pinar Aznalcazar,6,Cistus_crispus,2,1,5,3,2,2021,118,58,17,9,April,2-1,0.6,2-1 Cistus_crispus,NA,NA,NA,0.9999986488168572,NA,1,6,NA,NA
2021-04-28,Pinar Aznalcazar,6,Cistus_crispus,2,6,5,5,0,2021,118,58,17,9,April,2-6,1,2-6 Cistus_crispus,NA,NA,NA,0.9999972989809978,NA,1,19,NA,NA
2021-04-28,Pinar Aznalcazar,6,Cistus_crispus,4,7,5,5,0,2021,118,58,17,9,April,4-7,1,4-7 Cistus_crispus,190,85,12,0.9999972990082808,3,1,52,NA,3
2021-04-28,Pinar Aznalcazar,6,Cistus_crispus,6,2,5,2,3,2021,118,58,17,9,April,6-2,0.4,6-2 Cistus_crispus,NA,NA,NA,0.9999941684774997,NA,2,17,NA,1
2021-04-28,Pinar Aznalcazar,6,Cistus_crispus,7,3,5,3,2,2021,118,58,17,9,April,7-3,0.6,7-3 Cistus_crispus,NA,NA,NA,0.9999972999810277,NA,1,13,NA,NA
2021-04-28,Pinar Aznalcazar,6,Cistus_crispus,9,7,1,1,0,2021,118,58,17,9,April,9-7,1,9-7 Cistus_crispus,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-28,Pinar Aznalcazar,6,Cistus_crispus,9,8,4,3,1,2021,118,58,17,9,April,9-8,0.75,9-8 Cistus_crispus,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-28,Pinar Aznalcazar,6,Halimium_halimifolium,9,6,2,0,2,2021,118,58,17,9,April,9-6,0,9-6 Halimium_halimifolium,NA,NA,NA,0.9999914063596662,NA,1,2,NA,NA
2021-04-28,Pinar Aznalcazar,6,Halimium_halimifolium,10,8,20,14,6,2021,118,58,17,9,April,10-8,0.7,10-8 Halimium_halimifolium,NA,NA,NA,0.9999736357737915,NA,1,92,NA,NA
2021-04-28,Pinar Aznalcazar,6,Halimium_halimifolium,10,8,15,7,8,2021,118,58,17,9,April,10-8,0.4666666666666667,10-8 Halimium_halimifolium,NA,NA,NA,0.9999736357737915,NA,1,92,NA,NA
2021-04-28,Pinar Aznalcazar,6,Halimium_halimifolium,10,9,4,2,2,2021,118,58,17,9,April,10-9,0.5,10-9 Halimium_halimifolium,NA,NA,NA,0.999992480490502,NA,1,4,NA,NA
2021-05-07,Pinar Aznalcazar,7,Cistus_crispus,1,1,5,5,0,2021,127,67,18,10,May,1-1,1,1-1 Cistus_crispus,25,11,4,0.9999962392419223,1,2,34,NA,2
2021-05-07,Pinar Aznalcazar,7,Cistus_crispus,1,2,5,4,1,2021,127,67,18,10,May,1-2,0.8,1-2 Cistus_crispus,17,13,4,0.9999973351049557,2,2,8,1,4
2021-05-07,Pinar Aznalcazar,7,Cistus_crispus,1,3,5,5,0,2021,127,67,18,10,May,1-3,1,1-3 Cistus_crispus,4,4,4,0.9999974155990898,2,2,20,1,4
2021-05-07,Pinar Aznalcazar,7,Cistus_crispus,2,1,5,5,0,2021,127,67,18,10,May,2-1,1,2-1 Cistus_crispus,7,3,5,0.9999973480875018,2,2,56,NA,6
2021-05-07,Pinar Aznalcazar,7,Cistus_crispus,2,3,5,5,0,2021,127,67,18,10,May,2-3,1,2-3 Cistus_crispus,20,6,7,0.9999974766918334,4,2,38,5,7
2021-05-07,Pinar Aznalcazar,7,Cistus_crispus,2,6,5,5,0,2021,127,67,18,10,May,2-6,1,2-6 Cistus_crispus,22,29,0,0.9999975991373389,2,1,19,NA,2
2021-05-07,Pinar Aznalcazar,7,Cistus_crispus,4,7,5,3,2,2021,127,67,18,10,May,4-7,0.6,4-7 Cistus_crispus,215,101,16,0.999997526617981,2,1,44,2,4
2021-05-07,Pinar Aznalcazar,7,Cistus_crispus,7,3,5,3,2,2021,127,67,18,10,May,7-3,0.6,7-3 Cistus_crispus,3,19,0,0.999997614390147,1,1,9,NA,1
2021-05-07,Pinar Aznalcazar,7,Cistus_crispus,9,2,5,2,3,2021,127,67,18,10,May,9-2,0.4,9-2 Cistus_crispus,NA,NA,NA,0.9999976274413086,NA,1,7,NA,NA
2021-05-07,Pinar Aznalcazar,7,Cistus_crispus,9,7,5,4,1,2021,127,67,18,10,May,9-7,0.8,9-7 Cistus_crispus,10,3,0,NA,1,NA,NA,NA,1
2021-05-07,Pinar Aznalcazar,7,Halimium_halimifolium,8,10,10,10,0,2021,127,67,18,10,May,8-10,1,8-10 Halimium_halimifolium,NA,NA,NA,0.999992169382691,NA,1,19,NA,NA
2021-05-07,Pinar Aznalcazar,7,Halimium_halimifolium,9,6,10,6,4,2021,127,67,18,10,May,9-6,0.6,9-6 Halimium_halimifolium,NA,NA,NA,0.9999921661007484,NA,1,34,NA,NA
2021-05-07,Pinar Aznalcazar,7,Halimium_halimifolium,10,8,10,6,4,2021,127,67,18,10,May,10-8,0.6,10-8 Halimium_halimifolium,NA,NA,NA,0.9999839729926361,NA,1,195,NA,NA
2021-05-07,Pinar Aznalcazar,7,Halimium_halimifolium,10,8,10,6,4,2021,127,67,18,10,May,10-8,0.6,10-8 Halimium_halimifolium,NA,NA,NA,0.9999839729926361,NA,1,195,NA,NA
2021-05-07,Pinar Aznalcazar,7,Halimium_halimifolium,10,9,10,6,4,2021,127,67,18,10,May,10-9,0.6,10-9 Halimium_halimifolium,NA,NA,NA,0.9999916142969006,NA,1,52,NA,NA
2021-05-19,Pinar Aznalcazar,8,Cistus_crispus,9,7,2,2,0,2021,139,79,20,12,May,9-7,1,9-7 Cistus_crispus,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-19,Pinar Aznalcazar,8,Halimium_halimifolium,8,10,10,4,6,2021,139,79,20,12,May,8-10,0.4,8-10 Halimium_halimifolium,NA,NA,NA,0.999992169382691,NA,1,11,NA,NA
2021-05-19,Pinar Aznalcazar,8,Halimium_halimifolium,9,6,10,3,7,2021,139,79,20,12,May,9-6,0.3,9-6 Halimium_halimifolium,1,0,2,0.9999921661007484,1,1,12,1,1
2021-05-19,Pinar Aznalcazar,8,Halimium_halimifolium,10,8,10,2,8,2021,139,79,20,12,May,10-8,0.2,10-8 Halimium_halimifolium,NA,NA,NA,0.9999839729926361,NA,1,71,NA,NA
2021-05-19,Pinar Aznalcazar,8,Halimium_halimifolium,10,8,10,2,8,2021,139,79,20,12,May,10-8,0.2,10-8 Halimium_halimifolium,NA,NA,NA,0.9999839729926361,NA,1,71,NA,NA
2021-05-19,Pinar Aznalcazar,8,Halimium_halimifolium,10,9,10,3,7,2021,139,79,20,12,May,10-9,0.3,10-9 Halimium_halimifolium,NA,NA,NA,0.9999916142969006,NA,1,14,NA,NA
2021-03-02,Pinar Hinojos,1,Halimium_calycinum,1,1,5,5,0,2021,61,1,09,1,March,1-1,1,1-1 Halimium_calycinum,NA,NA,NA,0.6799999932308718,NA,1,8,NA,NA
