Fecha,Bosque,ronda,Planta,X,Y,labelled_flowers,number_fruits,abortos,Year,Day_ISO,Day,Week_ISO,Week,Periodo,Subplot,fruitset,Subplot_Plant_Label,Visits_tot,homo_motif,hete_motif,prob_consp_step,poll_richness,plant_richness,total_number_flowers,unloyal_steps,poll_abundance,log_prob_cons
2021-05-07,Pinar Aznalcazar,7,Cistus_crispus,1,1,5,5,0,2021,127,67,18,10,May,1-1,0.999,1-1 Cistus_crispus,25,11,4,0.9999962392419223,1,2,34,0,2,-1.6332795521182215e-6
2021-05-07,Pinar Aznalcazar,7,Cistus_crispus,1,2,5,4,1,2021,127,67,18,10,May,1-2,0.8,1-2 Cistus_crispus,17,13,4,0.9999973351049557,2,2,8,1,4,-1.1573507547015138e-6
2021-05-07,Pinar Aznalcazar,7,Cistus_crispus,1,3,5,5,0,2021,127,67,18,10,May,1-3,0.999,1-3 Cistus_crispus,4,4,4,0.9999974155990898,2,2,20,1,4,-1.1223925046676072e-6
2021-05-07,Pinar Aznalcazar,7,Cistus_crispus,2,1,5,5,0,2021,127,67,18,10,May,2-1,0.999,2-1 Cistus_crispus,7,3,5,0.9999973480875018,2,2,56,0,6,-1.151712491559068e-6
2021-05-07,Pinar Aznalcazar,7,Cistus_crispus,2,3,5,5,0,2021,127,67,18,10,May,2-3,0.999,2-3 Cistus_crispus,20,6,7,0.9999974766918334,4,2,38,5,7,-1.0958601955082258e-6
2021-05-07,Pinar Aznalcazar,7,Cistus_crispus,2,6,5,5,0,2021,127,67,18,10,May,2-6,0.999,2-6 Cistus_crispus,22,29,0,0.9999975991373389,2,1,19,0,2,-1.0426826572025826e-6
2021-05-07,Pinar Aznalcazar,7,Cistus_crispus,4,7,5,3,2,2021,127,67,18,10,May,4-7,0.6,4-7 Cistus_crispus,215,101,16,0.999997526617981,2,1,44,2,4,-1.0741774909056928e-6
2021-05-07,Pinar Aznalcazar,7,Cistus_crispus,7,3,5,3,2,2021,127,67,18,10,May,7-3,0.6,7-3 Cistus_crispus,3,19,0,0.999997614390147,1,1,9,0,1,-1.0360584309458805e-6
2021-05-19,Pinar Aznalcazar,8,Halimium_halimifolium,9,6,10,3,7,2021,139,79,20,12,May,9-6,0.3,9-6 Halimium_halimifolium,1,0,2,0.9999921661007484,1,1,12,1,1,-3.402232543159918e-6
2021-03-02,Pinar Hinojos,1,Halimium_calycinum,8,1,5,4,1,2021,61,1,09,1,March,8-1,0.8,8-1 Halimium_calycinum,8,3,1,0.6800015590896742,1,1,9,0,2,-0.1674900915536665
2021-03-11,Pinar Hinojos,2,Halimium_calycinum,2,1,5,4,1,2021,70,10,10,2,March,2-1,0.8,2-1 Halimium_calycinum,8,0,0,0.679999997743591,3,1,5,0,3,-0.1674910887348607
2021-03-11,Pinar Hinojos,2,Halimium_calycinum,5,4,2,2,0,2021,70,10,10,2,March,5-4,0.999,5-4 Halimium_calycinum,2,1,0,0.5200138718703667,1,1,2,0,1,-0.2839850709875107
2021-03-19,Pinar Hinojos,3,Halimium_calycinum,5,4,4,4,0,2021,78,18,11,3,March,5-4,0.999,5-4 Halimium_calycinum,17,4,0,0.5200138718703667,3,1,4,0,3,-0.2839850709875107
2021-03-19,Pinar Hinojos,3,Halimium_calycinum,8,1,9,7,2,2021,78,18,11,3,March,8-1,0.7777777777777778,8-1 Halimium_calycinum,14,3,1,0.6800015590896742,1,1,28,0,1,-0.1674900915536665
2021-03-31,Pinar Hinojos,4,Halimium_calycinum,4,5,9,4,5,2021,90,30,13,5,March,4-5,0.4444444444444444,4-5 Halimium_calycinum,5,2,0,0.8399999954872479,1,1,74,0,1,-0.07572071627128898
2021-03-31,Pinar Hinojos,4,Halimium_calycinum,5,4,3,1,2,2021,90,30,13,5,March,5-4,0.3333333333333333,5-4 Halimium_calycinum,31,8,0,0.5200138718703667,1,1,3,0,1,-0.2839850709875107
2021-04-09,Pinar Hinojos,5,Cistus_libanotis,10,7,7,7,0,2021,99,39,14,6,April,10-7,0.999,10-7 Cistus_libanotis,9,0,1,0.9999999887181197,1,2,8,1,3,-4.899658395607035e-9
2021-04-21,Pinar Hinojos,6,Cistus_libanotis,4,8,11,5,6,2021,111,51,16,8,April,4-8,0.45454545454545453,4-8 Cistus_libanotis,1,1,0,0.9999999887181197,1,2,13,0,2,-4.899658395607035e-9
2021-04-21,Pinar Hinojos,6,Cistus_libanotis,10,7,43,20,23,2021,111,51,16,8,April,10-7,0.46511627906976744,10-7 Cistus_libanotis,68,2,2,0.9999999887181197,2,1,43,0,6,-4.899658395607035e-9
2021-04-21,Pinar Hinojos,7,Cistus_libanotis,4,8,1,1,0,2021,111,51,16,8,April,4-8,0.999,4-8 Cistus_libanotis,1,1,0,0.9999999887181197,1,2,13,0,2,-4.899658395607035e-9
2021-04-21,Pinar Hinojos,7,Cistus_libanotis,10,7,4,0,4,2021,111,51,16,8,April,10-7,0.001,10-7 Cistus_libanotis,68,2,2,0.9999999887181197,2,1,43,0,6,-4.899658395607035e-9
2021-04-30,Pinar Puebla,6,Cistus_crispus,9,7,2,2,0,2021,120,60,17,9,April,9-7,0.999,9-7 Cistus_crispus,3,3,1,0.9982439199604002,1,2,15,1,1,-7.633262983524191e-4
2021-03-13,Pinar Villamanrique Este (Chaparral),2,Cistus_ladanifer,3,9,5,0,5,2021,72,12,10,2,March,3-9,0.001,3-9 Cistus_ladanifer,12,5,0,0.9197898755885754,2,1,7,0,3,-0.036311375149254053
2021-03-13,Pinar Villamanrique Este (Chaparral),2,Cistus_ladanifer,5,10,5,1,4,2021,72,12,10,2,March,5-10,0.2,5-10 Cistus_ladanifer,17,9,3,0.9186999752276569,4,1,14,0,6,-0.03682629533530899
2021-03-13,Pinar Villamanrique Este (Chaparral),2,Cistus_ladanifer,5,10,5,2,3,2021,72,12,10,2,March,5-10,0.4,5-10 Cistus_ladanifer,17,9,3,0.9186999752276569,4,1,14,0,6,-0.03682629533530899
2021-03-13,Pinar Villamanrique Este (Chaparral),2,Cistus_ladanifer,10,2,5,0,5,2021,72,12,10,2,March,10-2,0.001,10-2 Cistus_ladanifer,42,0,0,0.939368739637568,6,1,16,0,8,-0.02716389638696069
2021-03-23,Pinar Villamanrique Este (Chaparral),3,Cistus_ladanifer,7,9,5,1,4,2021,82,22,12,4,March,7-9,0.2,7-9 Cistus_ladanifer,9,3,3,0.9111801899155838,3,2,22,0,4,-0.040395730877892874
2021-03-23,Pinar Villamanrique Este (Chaparral),3,Cistus_ladanifer,8,3,4,3,1,2021,82,22,12,4,March,8-3,0.75,8-3 Cistus_ladanifer,7,2,0,0.853622722361985,2,2,5,0,2,-0.06873403305747916
2021-03-23,Pinar Villamanrique Este (Chaparral),3,Cistus_ladanifer,10,2,5,2,3,2021,82,22,12,4,March,10-2,0.4,10-2 Cistus_ladanifer,117,4,0,0.939368739637568,2,1,19,0,4,-0.02716389638696069
2021-03-23,Pinar Villamanrique Este (Chaparral),3,Cistus_ladanifer,10,6,5,1,4,2021,82,22,12,4,March,10-6,0.2,10-6 Cistus_ladanifer,22,3,2,0.92089108064571,2,1,14,3,3,-0.03579173339906921
2021-03-23,Pinar Villamanrique Este (Chaparral),3,Cistus_ladanifer,10,8,5,3,2,2021,82,22,12,4,March,10-8,0.6,10-8 Cistus_ladanifer,21,7,4,0.9212755047920913,4,1,11,0,6,-0.035610475863266544
2021-03-23,Pinar Villamanrique Este (Chaparral),3,Cistus_ladanifer,10,9,5,0,5,2021,82,22,12,4,March,10-9,0.001,10-9 Cistus_ladanifer,8,2,0,0.9219691081008966,1,1,32,0,1,-0.03528363036294096
2021-03-23,Pinar Villamanrique Este (Chaparral),3,Cistus_ladanifer,10,10,5,0,5,2021,82,22,12,4,March,10-10,0.001,10-10 Cistus_ladanifer,3,1,0,0.9204689812652794,1,1,15,0,1,-0.03599084213259573
2021-04-05,Pinar Villamanrique Este (Chaparral),4,Cistus_ladanifer,7,9,20,15,5,2021,95,35,14,5,April,7-9,0.75,7-9 Cistus_ladanifer,33,13,5,0.9942914824641196,1,2,45,0,2,-0.0024862809258930497
2021-04-05,Pinar Villamanrique Este (Chaparral),4,Cistus_ladanifer,10,8,2,0,2,2021,95,35,14,5,April,10-8,0.001,10-8 Cistus_ladanifer,25,9,4,0.996935088106876,1,1,2,0,1,-0.0013331183129663556
2021-04-05,Pinar Villamanrique Este (Chaparral),4,Cistus_ladanifer,10,9,5,4,1,2021,95,35,14,5,April,10-9,0.8,10-9 Cistus_ladanifer,16,8,0,0.9970666024905908,2,1,5,0,2,-0.0012758305268121544
2021-04-12,Pinar Villamanrique Este (Chaparral),5,Cistus_crispus,5,4,1,0,1,2021,102,42,15,6,April,5-4,0.001,5-4 Cistus_crispus,6,12,0,0.9954645776174249,2,2,13,0,4,-0.0019741891965825028
2021-04-12,Pinar Villamanrique Este (Chaparral),5,Cistus_crispus,6,1,1,0,1,2021,102,42,15,6,April,6-1,0.001,6-1 Cistus_crispus,2,4,0,0.9989461329755924,1,1,1,0,1,-4.579299744149e-4
2021-04-12,Pinar Villamanrique Este (Chaparral),5,Cistus_crispus,6,4,3,2,1,2021,102,42,15,6,April,6-4,0.6666666666666666,6-4 Cistus_crispus,8,12,0,0.9920968978452152,2,1,3,0,3,-0.0034459083454789815
2021-04-12,Pinar Villamanrique Este (Chaparral),5,Cistus_crispus,6,5,1,1,0,2021,102,42,15,6,April,6-5,0.999,6-5 Cistus_crispus,4,8,0,0.810463506796192,2,2,6,0,3,-0.0912665356012181
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,1,2,5,3,2,2021,112,52,16,8,April,1-2,0.6,1-2 Cistus_crispus,4,9,0,0.9982814689836316,2,2,10,0,3,-7.469905846345024e-4
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,1,4,5,4,1,2021,112,52,16,8,April,1-4,0.8,1-4 Cistus_crispus,5,7,1,0.9989389136032355,2,1,7,0,2,-4.610686270443897e-4
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,2,5,5,1,4,2021,112,52,16,8,April,2-5,0.2,2-5 Cistus_crispus,5,6,0,0.9989277698298118,1,1,4,0,2,-4.659134741462285e-4
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,4,7,5,5,0,2021,112,52,16,8,April,4-7,0.999,4-7 Cistus_crispus,2,0,2,0.9988512170717929,1,1,6,1,1,-4.991968759802905e-4
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,5,4,5,4,1,2021,112,52,16,8,April,5-4,0.8,5-4 Cistus_crispus,58,34,4,0.9954645776174249,5,2,22,2,9,-0.0019741891965825028
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,5,5,5,3,2,2021,112,52,16,8,April,5-5,0.6,5-5 Cistus_crispus,3,6,0,0.9615680476914299,2,1,6,0,2,-0.017019976437270348
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,6,4,5,4,1,2021,112,52,16,8,April,6-4,0.8,6-4 Cistus_crispus,112,29,3,0.9920968978452152,4,2,30,0,8,-0.0034459083454789815
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,7,1,5,5,0,2021,112,52,16,8,April,7-1,0.999,7-1 Cistus_crispus,19,4,0,0.9956764738019541,2,2,17,0,3,-0.0018817544150694706
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,9,5,5,1,4,2021,112,52,16,8,April,9-5,0.2,9-5 Cistus_crispus,9,0,0,0.9982362667043703,2,1,12,0,2,-7.666559250470411e-4
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,1,3,5,3,2,2021,124,64,18,10,May,1-3,0.6,1-3 Cistus_crispus,80,35,0,0.9981192702775203,4,1,25,0,9,-8.175595859433431e-4
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,1,4,5,5,0,2021,124,64,18,10,May,1-4,0.999,1-4 Cistus_crispus,69,39,1,0.9973720090824775,5,1,9,0,9,-0.0011428242784770665
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,1,7,5,5,0,2021,124,64,18,10,May,1-7,0.999,1-7 Cistus_crispus,3,5,0,0.9981480153271973,1,1,9,0,1,-8.050524266589801e-4
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,2,3,5,4,1,2021,124,64,18,10,May,2-3,0.8,2-3 Cistus_crispus,60,37,0,0.9975587980932228,4,1,20,0,7,-0.0010614967090274118
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,2,3,5,5,0,2021,124,64,18,10,May,2-3,0.999,2-3 Cistus_crispus,60,37,0,0.9975587980932228,4,1,20,0,7,-0.0010614967090274118
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,2,5,5,3,2,2021,124,64,18,10,May,2-5,0.6,2-5 Cistus_crispus,21,20,0,0.973822135119795,3,2,14,0,4,-0.011520358100734342
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,5,4,5,4,1,2021,124,64,18,10,May,5-4,0.8,5-4 Cistus_crispus,86,58,4,0.9986997806025012,5,1,18,0,6,-5.650455308330324e-4
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,6,4,5,3,2,2021,124,64,18,10,May,6-4,0.6,6-4 Cistus_crispus,145,44,3,0.9986413450318171,3,1,15,0,4,-5.904575604322769e-4
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,7,1,6,6,0,2021,124,64,18,10,May,7-1,0.999,7-1 Cistus_crispus,30,12,0,0.9981460449204616,3,1,18,0,3,-8.059097520295176e-4
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,9,5,6,6,0,2021,124,64,18,10,May,9-5,0.999,9-5 Cistus_crispus,19,1,0,0.9987649049587588,1,1,7,0,1,-5.367264834179294e-4
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,1,2,5,0,5,2021,133,73,19,11,May,1-2,0.001,1-2 Cistus_crispus,26,32,0,0.9966830335581005,2,1,10,0,2,-0.0014429346304100045
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,1,3,5,5,0,2021,133,73,19,11,May,1-3,0.999,1-3 Cistus_crispus,110,58,1,0.9981192702775203,6,1,15,0,8,-8.175595859433431e-4
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,1,4,5,5,0,2021,133,73,19,11,May,1-4,0.999,1-4 Cistus_crispus,104,55,2,0.9973720090824775,6,1,8,0,6,-0.0011428242784770665
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,1,7,5,4,1,2021,133,73,19,11,May,1-7,0.8,1-7 Cistus_crispus,22,16,0,0.9981480153271973,1,1,16,0,2,-8.050524266589801e-4
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,2,5,5,4,1,2021,133,73,19,11,May,2-5,0.8,2-5 Cistus_crispus,42,35,0,0.973822135119795,4,1,13,0,4,-0.011520358100734342
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,5,4,5,5,0,2021,133,73,19,11,May,5-4,0.999,5-4 Cistus_crispus,99,67,4,0.9986997806025012,2,1,12,0,3,-5.650455308330324e-4
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,5,5,5,2,3,2021,133,73,19,11,May,5-5,0.4,5-5 Cistus_crispus,52,18,0,0.9979603827084296,2,1,9,0,3,-8.866991060438155e-4
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,6,4,5,4,1,2021,133,73,19,11,May,6-4,0.8,6-4 Cistus_crispus,157,52,3,0.9986413450318171,2,1,10,0,2,-5.904575604322769e-4
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,7,1,5,5,0,2021,133,73,19,11,May,7-1,0.999,7-1 Cistus_crispus,33,15,0,0.9981460449204616,1,1,12,0,1,-8.059097520295176e-4
2021-04-23,Pinar Villamanrique Sur,6,Cistus_crispus,5,4,5,5,0,2021,113,53,16,8,April,5-4,0.999,5-4 Cistus_crispus,6,7,0,0.9999821182565426,2,1,23,0,2,-7.766011945483771e-6
2021-04-23,Pinar Villamanrique Sur,6,Cistus_crispus,6,6,5,4,1,2021,113,53,16,8,April,6-6,0.8,6-6 Cistus_crispus,9,8,0,0.8142419502102329,3,1,6,0,3,-0.0892465262805069
2021-04-23,Pinar Villamanrique Sur,6,Cistus_crispus,8,8,5,5,0,2021,113,53,16,8,April,8-8,0.999,8-8 Cistus_crispus,54,25,0,0.9999112982980809,6,1,53,0,10,-3.852436829267011e-5
2021-04-23,Pinar Villamanrique Sur,6,Cistus_crispus,8,8,5,5,0,2021,113,53,16,8,April,8-8,0.999,8-8 Cistus_crispus,54,25,0,0.9999112982980809,6,1,53,0,10,-3.852436829267011e-5
2021-04-23,Pinar Villamanrique Sur,6,Cistus_crispus,8,8,5,5,0,2021,113,53,16,8,April,8-8,0.999,8-8 Cistus_crispus,54,25,0,0.9999112982980809,6,1,53,0,10,-3.852436829267011e-5
2021-04-23,Pinar Villamanrique Sur,6,Cistus_crispus,8,9,5,4,1,2021,113,53,16,8,April,8-9,0.8,8-9 Cistus_crispus,34,19,0,0.750180504252886,3,1,11,0,6,-0.12483422651615503
2021-04-23,Pinar Villamanrique Sur,6,Cistus_crispus,8,10,5,4,1,2021,113,53,16,8,April,8-10,0.8,8-10 Cistus_crispus,5,5,0,0.7528956354792573,1,1,12,0,1,-0.12326522044834963
2021-04-23,Pinar Villamanrique Sur,6,Cistus_crispus,8,10,5,4,1,2021,113,53,16,8,April,8-10,0.8,8-10 Cistus_crispus,5,5,0,0.7528956354792573,1,1,12,0,1,-0.12326522044834963
2021-04-23,Pinar Villamanrique Sur,6,Cistus_crispus,9,7,5,5,0,2021,113,53,16,8,April,9-7,0.999,9-7 Cistus_crispus,3,5,0,0.9974151017986281,1,2,15,0,1,-0.0011240604427421343
2021-04-23,Pinar Villamanrique Sur,6,Halimium_halimifolium,3,1,10,4,6,2021,113,53,16,8,April,3-1,0.4,3-1 Halimium_halimifolium,11,0,0,0.9997871159073064,1,1,21,0,1,-9.246422917281854e-5
2021-04-23,Pinar Villamanrique Sur,6,Halimium_halimifolium,3,1,10,0,10,2021,113,53,16,8,April,3-1,0.001,3-1 Halimium_halimifolium,11,0,0,0.9997871159073064,1,1,21,0,1,-9.246422917281854e-5
2021-05-06,Pinar Villamanrique Sur,7,Cistus_crispus,3,6,5,4,1,2021,126,66,18,10,May,3-6,0.8,3-6 Cistus_crispus,12,13,0,0.7718966180304088,1,1,15,0,1,-0.11244086187339693
2021-05-06,Pinar Villamanrique Sur,7,Cistus_crispus,3,6,5,4,1,2021,126,66,18,10,May,3-6,0.8,3-6 Cistus_crispus,12,13,0,0.7718966180304088,1,1,15,0,1,-0.11244086187339693
2021-05-06,Pinar Villamanrique Sur,7,Cistus_crispus,5,4,5,5,0,2021,126,66,18,10,May,5-4,0.999,5-4 Cistus_crispus,43,32,0,0.9999605770303328,5,1,97,0,6,-1.712151567941452e-5
2021-05-06,Pinar Villamanrique Sur,7,Cistus_crispus,6,6,5,5,0,2021,126,66,18,10,May,6-6,0.999,6-6 Cistus_crispus,121,37,0,0.9860674203785144,5,1,68,0,9,-0.006093390031057534
2021-05-06,Pinar Villamanrique Sur,7,Cistus_crispus,8,8,5,5,0,2021,126,66,18,10,May,8-8,0.999,8-8 Cistus_crispus,59,37,0,0.9987691299813695,2,1,74,0,2,-5.348893142146685e-4
2021-05-06,Pinar Villamanrique Sur,7,Cistus_crispus,8,8,5,4,1,2021,126,66,18,10,May,8-8,0.8,8-8 Cistus_crispus,59,37,0,0.9987691299813695,2,1,74,0,2,-5.348893142146685e-4
2021-05-06,Pinar Villamanrique Sur,7,Cistus_crispus,8,9,5,4,1,2021,126,66,18,10,May,8-9,0.8,8-9 Cistus_crispus,53,26,0,0.5553532918534958,2,1,24,0,3,-0.25543064951068817
2021-05-06,Pinar Villamanrique Sur,7,Cistus_crispus,8,10,5,3,2,2021,126,66,18,10,May,8-10,0.6,8-10 Cistus_crispus,10,7,0,0.7730412466880621,1,1,39,0,1,-0.11179733307893049
2021-05-06,Pinar Villamanrique Sur,7,Cistus_crispus,8,10,5,1,4,2021,126,66,18,10,May,8-10,0.2,8-10 Cistus_crispus,10,7,0,0.7730412466880621,1,1,39,0,1,-0.11179733307893049
2021-05-06,Pinar Villamanrique Sur,7,Cistus_crispus,9,7,5,5,0,2021,126,66,18,10,May,9-7,0.999,9-7 Cistus_crispus,13,8,0,0.5572934222871868,1,1,30,0,1,-0.2539160828746033
2021-05-14,Pinar Villamanrique Sur,8,Cistus_crispus,3,5,1,0,1,2021,134,74,19,11,May,3-5,0.001,3-5 Cistus_crispus,6,10,0,0.7111115000649362,1,1,1,0,2,-0.14806229791104963
2021-05-14,Pinar Villamanrique Sur,8,Cistus_crispus,4,6,1,0,1,2021,134,74,19,11,May,4-6,0.001,4-6 Cistus_crispus,22,24,0,0.56116258186938,1,1,1,0,2,-0.2509112952869918
2021-05-14,Pinar Villamanrique Sur,8,Cistus_crispus,5,4,14,7,7,2021,134,74,19,11,May,5-4,0.5,5-4 Cistus_crispus,77,48,0,0.9999605770303328,3,1,34,0,6,-1.712151567941452e-5
2021-05-14,Pinar Villamanrique Sur,8,Cistus_crispus,6,6,10,2,8,2021,134,74,19,11,May,6-6,0.2,6-6 Cistus_crispus,140,46,0,0.9860674203785144,3,1,27,0,4,-0.006093390031057534
